period,respondent,respondent-name,type,type-name,value,value-units
2024-05-13T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44982,megawatthours
2024-05-13T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42804,megawatthours
2024-05-13T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41483,megawatthours
2024-05-13T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41255,megawatthours
2024-05-13T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41847,megawatthours
2024-05-13T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42937,megawatthours
2024-05-13T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43780,megawatthours
2024-05-13T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45876,megawatthours
2024-05-13T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48990,megawatthours
2024-05-13T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51066,megawatthours
2024-05-13T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51658,megawatthours
2024-05-13T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51557,megawatthours
2024-05-13T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52041,megawatthours
2024-05-12T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51969,megawatthours
2024-05-12T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51816,megawatthours
2024-05-12T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51356,megawatthours
2024-05-12T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50564,megawatthours
2024-05-12T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49155,megawatthours
2024-05-12T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47542,megawatthours
2024-05-12T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46746,megawatthours
2024-05-12T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45916,megawatthours
2024-05-12T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44277,megawatthours
2024-05-12T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42232,megawatthours
2024-05-12T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40523,megawatthours
2024-05-12T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39851,megawatthours
2024-05-12T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39732,megawatthours
2024-05-12T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39730,megawatthours
2024-05-12T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40334,megawatthours
2024-05-12T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40856,megawatthours
2024-05-12T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41967,megawatthours
2024-05-12T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43653,megawatthours
2024-05-12T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45834,megawatthours
2024-05-12T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47882,megawatthours
2024-05-12T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49167,megawatthours
2024-05-12T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49537,megawatthours
2024-05-12T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50145,megawatthours
2024-05-12T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51111,megawatthours
2024-05-11T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51878,megawatthours
2024-05-11T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52735,megawatthours
2024-05-11T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52950,megawatthours
2024-05-11T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52646,megawatthours
2024-05-11T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51760,megawatthours
2024-05-11T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50982,megawatthours
2024-05-11T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49797,megawatthours
2024-05-11T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48170,megawatthours
2024-05-11T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45983,megawatthours
2024-05-11T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43640,megawatthours
2024-05-11T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41838,megawatthours
2024-05-11T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41169,megawatthours
2024-05-11T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40967,megawatthours
2024-05-11T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40971,megawatthours
2024-05-11T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41359,megawatthours
2024-05-11T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42293,megawatthours
2024-05-11T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43898,megawatthours
2024-05-11T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45540,megawatthours
2024-05-11T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48453,megawatthours
2024-05-11T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50847,megawatthours
2024-05-11T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52536,megawatthours
2024-05-11T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53811,megawatthours
2024-05-11T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55551,megawatthours
2024-05-11T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58086,megawatthours
2024-05-10T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60210,megawatthours
2024-05-10T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60498,megawatthours
2024-05-10T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59880,megawatthours
2024-05-10T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58635,megawatthours
2024-05-10T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56753,megawatthours
2024-05-10T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55180,megawatthours
2024-05-10T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53347,megawatthours
2024-05-10T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52079,megawatthours
2024-05-10T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49962,megawatthours
2024-05-10T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48279,megawatthours
2024-05-10T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47081,megawatthours
2024-05-10T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46154,megawatthours
2024-05-10T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44001,megawatthours
2024-05-10T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42929,megawatthours
2024-05-10T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43041,megawatthours
2024-05-10T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43798,megawatthours
2024-05-10T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45539,megawatthours
2024-05-10T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47924,megawatthours
2024-05-10T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51354,megawatthours
2024-05-10T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55039,megawatthours
2024-05-10T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58501,megawatthours
2024-05-10T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60891,megawatthours
2024-05-10T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62367,megawatthours
2024-05-10T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,64394,megawatthours
2024-05-09T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66381,megawatthours
2024-05-09T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66908,megawatthours
2024-05-09T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66724,megawatthours
2024-05-09T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65736,megawatthours
2024-05-09T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,63529,megawatthours
2024-05-09T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61454,megawatthours
2024-05-09T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59404,megawatthours
2024-05-09T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56869,megawatthours
2024-05-09T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54615,megawatthours
2024-05-09T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52566,megawatthours
2024-05-09T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50536,megawatthours
2024-05-09T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49187,megawatthours
2024-05-09T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46952,megawatthours
2024-05-09T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45632,megawatthours
2024-05-09T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45528,megawatthours
2024-05-09T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46369,megawatthours
2024-05-09T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47878,megawatthours
2024-05-09T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50016,megawatthours
2024-05-09T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53315,megawatthours
2024-05-09T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57391,megawatthours
2024-05-09T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60576,megawatthours
2024-05-09T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62126,megawatthours
2024-05-09T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,64079,megawatthours
2024-05-09T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66828,megawatthours
2024-05-08T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68559,megawatthours
2024-05-08T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68911,megawatthours
2024-05-08T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68307,megawatthours
2024-05-08T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66566,megawatthours
2024-05-08T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,64283,megawatthours
2024-05-08T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62159,megawatthours
2024-05-08T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59598,megawatthours
2024-05-08T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57575,megawatthours
2024-05-08T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55464,megawatthours
2024-05-08T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53846,megawatthours
2024-05-08T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52297,megawatthours
2024-05-08T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51265,megawatthours
2024-05-08T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48897,megawatthours
2024-05-08T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47783,megawatthours
2024-05-08T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47828,megawatthours
2024-05-08T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48622,megawatthours
2024-05-08T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49778,megawatthours
2024-05-08T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51601,megawatthours
2024-05-08T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54855,megawatthours
2024-05-08T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58723,megawatthours
2024-05-08T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62002,megawatthours
2024-05-08T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,63664,megawatthours
2024-05-08T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65117,megawatthours
2024-05-08T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,67467,megawatthours
2024-05-07T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68721,megawatthours
2024-05-07T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68991,megawatthours
2024-05-07T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,67245,megawatthours
2024-05-07T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,64832,megawatthours
2024-05-07T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61963,megawatthours
2024-05-07T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59442,megawatthours
2024-05-07T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56917,megawatthours
2024-05-07T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55146,megawatthours
2024-05-07T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53648,megawatthours
2024-05-07T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51776,megawatthours
2024-05-07T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49132,megawatthours
2024-05-07T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48216,megawatthours
2024-05-07T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46148,megawatthours
2024-05-07T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44723,megawatthours
2024-05-07T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44615,megawatthours
2024-05-07T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45344,megawatthours
2024-05-07T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46651,megawatthours
2024-05-07T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48808,megawatthours
2024-05-07T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51496,megawatthours
2024-05-07T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54942,megawatthours
2024-05-07T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58485,megawatthours
2024-05-07T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59928,megawatthours
2024-05-07T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60561,megawatthours
2024-05-07T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61706,megawatthours
2024-05-06T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62654,megawatthours
2024-05-06T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62885,megawatthours
2024-05-06T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61845,megawatthours
2024-05-06T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,60912,megawatthours
2024-05-06T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59186,megawatthours
2024-05-06T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57221,megawatthours
2024-05-06T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55483,megawatthours
2024-05-06T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53481,megawatthours
2024-05-06T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51586,megawatthours
2024-05-06T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49672,megawatthours
2024-05-06T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,48392,megawatthours
2024-05-06T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47065,megawatthours
2024-05-06T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44268,megawatthours
2024-05-06T10,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42420,megawatthours
2024-05-06T09,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41928,megawatthours
2024-05-06T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42315,megawatthours
2024-05-06T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43255,megawatthours
2024-05-06T06,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,44918,megawatthours
2024-05-06T05,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47519,megawatthours
2024-05-06T04,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,50564,megawatthours
2024-05-06T03,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52660,megawatthours
2024-05-06T02,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53060,megawatthours
2024-05-06T01,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52964,megawatthours
2024-05-06T00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53592,megawatthours
2024-05-05T23,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53693,megawatthours
2024-05-05T22,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53173,megawatthours
2024-05-05T21,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,52174,megawatthours
2024-05-05T20,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51458,megawatthours
2024-05-05T19,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,51027,megawatthours
2024-05-05T18,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,49944,megawatthours
2024-05-05T17,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,47790,megawatthours
2024-05-05T16,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,45223,megawatthours
2024-05-05T15,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,43823,megawatthours
2024-05-05T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,42046,megawatthours
2024-05-05T13,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39950,megawatthours
2024-05-05T12,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,39618,megawatthours
2024-05-05T11,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40002,megawatthours
