date,temperature_2m,relative_humidity_2m,apparent_temperature,rain,showers,snowfall,cloud_cover,wind_speed_10m
2023-08-14 19:00:00+00:00,8.091,87.0,6.000719,0.0,0.0,0.0,99.0,7.5685663
2023-08-14 20:00:00+00:00,7.341,87.0,5.0404224,0.0,0.0,0.0,100.0,7.8954163
2023-08-14 21:00:00+00:00,8.141,84.0,6.010561,0.0,0.0,0.0,94.0,7.145796
2023-08-14 22:00:00+00:00,7.5410004,87.0,5.384493,0.0,0.0,0.0,89.0,7.2
2023-08-14 23:00:00+00:00,7.7910004,85.0,5.582716,0.0,0.0,0.0,92.0,7.42159
2023-08-15 00:00:00+00:00,7.391,88.0,5.279724,0.0,0.0,0.0,67.0,6.9153743
2023-08-15 01:00:00+00:00,7.641,87.0,5.3903236,0.0,0.0,0.0,56.0,7.9932966
2023-08-15 02:00:00+00:00,9.191,84.0,7.72085,0.0,0.0,0.0,77.0,4.2136917
2023-08-15 03:00:00+00:00,10.041,85.0,9.268821,0.0,0.0,0.0,94.0,2.0991426
2023-08-15 04:00:00+00:00,10.591,85.0,9.273351,0.0,0.0,0.0,98.0,5.7599998
2023-08-15 05:00:00+00:00,10.441,91.0,9.107157,0.0,0.0,0.0,94.0,7.42159
2023-08-15 06:00:00+00:00,11.991,84.0,12.129841,0.0,0.0,0.0,97.0,6.638072
2023-08-15 07:00:00+00:00,12.141,85.0,12.182753,0.0,0.0,0.0,95.0,8.209263
2023-08-15 08:00:00+00:00,12.241,84.0,11.1621475,0.0,0.0,0.0,94.0,9.605998
2023-08-15 09:00:00+00:00,11.741,89.0,10.164782,0.0,0.0,0.0,94.0,10.8955765
2023-08-15 10:00:00+00:00,11.341,92.0,9.79352,0.0,0.1,0.0,94.0,10.8955765
2023-08-15 11:00:00+00:00,10.741,93.0,9.076948,0.0,0.0,0.0,90.0,10.853866
2023-08-15 12:00:00+00:00,9.891,97.0,8.523696,0.0,0.0,0.0,81.0,8.4042845
2023-08-15 13:00:00+00:00,9.191,99.0,7.910019,0.0,0.0,0.0,82.0,7.072878
2023-08-15 14:00:00+00:00,9.091,100.0,8.079602,0.0,0.0,0.0,90.0,5.315336
2023-08-15 15:00:00+00:00,8.991,100.0,8.169701,0.0,0.0,0.0,100.0,3.8268526
2023-08-15 16:00:00+00:00,8.491,100.0,7.463114,0.0,0.0,0.0,100.0,4.3349743
2023-08-15 17:00:00+00:00,8.091,97.0,6.533123,0.9,0.0,0.0,100.0,6.489992
2023-08-15 18:00:00+00:00,7.8409996,96.0,6.284814,2.1,0.0,0.0,100.0,5.8048253
2023-08-15 19:00:00+00:00,7.691,93.0,5.9893074,2.7,0.1,0.0,100.0,5.8048253
2023-08-15 20:00:00+00:00,7.7910004,90.0,5.90234,2.4,0.0,0.0,100.0,6.489992
2023-08-15 21:00:00+00:00,7.691,89.0,5.8884516,1.3,0.0,0.0,100.0,5.495161
2023-08-15 22:00:00+00:00,7.5410004,89.0,5.614257,0.5,0.0,0.0,100.0,6.12
2023-08-15 23:00:00+00:00,7.691,87.0,5.6402645,0.3,0.0,0.0,100.0,6.696387
2023-08-16 00:00:00+00:00,7.891,85.0,5.851638,0.1,0.0,0.0,100.0,6.4096174
2023-08-16 01:00:00+00:00,7.741,84.0,5.490569,0.0,0.0,0.0,100.0,7.386582
2023-08-16 02:00:00+00:00,8.291,84.0,6.078821,0.0,0.0,0.0,98.0,7.928177
2023-08-16 03:00:00+00:00,9.541,84.0,8.296617,0.0,0.0,0.0,100.0,3.219938
2023-08-16 04:00:00+00:00,10.541,86.0,10.569354,0.0,0.0,0.0,100.0,0.71999997
2023-08-16 05:00:00+00:00,11.391,84.0,11.809336,0.0,0.0,0.0,100.0,3.4152596
2023-08-16 06:00:00+00:00,12.041,81.0,11.426039,0.0,0.0,0.0,100.0,5.8048253
2023-08-16 07:00:00+00:00,11.641,88.0,10.794571,0.0,0.0,0.0,100.0,8.473393
2023-08-16 08:00:00+00:00,11.391,91.0,10.061389,0.0,0.0,0.0,100.0,9.178235
2023-08-16 09:00:00+00:00,10.941,95.0,9.592826,0.0,0.0,0.0,100.0,9.6932955
2023-08-16 10:00:00+00:00,10.941,95.0,9.643453,0.0,0.0,0.0,100.0,9.346143
2023-08-16 11:00:00+00:00,10.341,98.0,9.221807,0.0,0.0,0.0,100.0,7.8625183
2023-08-16 12:00:00+00:00,9.991,99.0,9.160813,0.0,0.0,0.0,100.0,5.495161
2023-08-16 13:00:00+00:00,9.091,100.0,8.196932,0.0,0.0,0.0,100.0,4.510787
2023-08-16 14:00:00+00:00,7.991,100.0,6.5498285,0.0,0.0,0.0,100.0,6.28713
2023-08-16 15:00:00+00:00,8.291,89.0,5.711027,0.0,0.0,0.0,90.0,11.753877
2023-08-16 16:00:00+00:00,9.391,88.0,8.00829,0.0,0.0,0.0,93.0,5.0528407
2023-08-16 17:00:00+00:00,8.341,97.0,7.2048874,0.0,0.0,0.0,98.0,4.0249224
2023-08-16 18:00:00+00:00,7.391,94.0,5.8449764,0.0,0.0,0.0,99.0,4.510787
2023-08-16 19:00:00+00:00,6.691,90.0,3.9498043,0.0,0.0,0.0,93.0,10.691453
2023-08-16 20:00:00+00:00,8.641,86.0,6.845479,0.0,0.0,0.0,100.0,6.1305785
2023-08-16 21:00:00+00:00,8.741,82.0,6.088133,0.0,0.0,0.0,100.0,11.090103
2023-08-16 22:00:00+00:00,7.891,87.0,5.5239506,0.0,0.0,0.0,100.0,9.1641035
2023-08-16 23:00:00+00:00,7.991,86.0,5.6742125,0.0,0.0,0.0,100.0,8.714677
2023-08-17 00:00:00+00:00,7.741,89.0,5.4865522,0.0,0.0,0.0,100.0,8.669949
2023-08-17 01:00:00+00:00,7.941,89.0,5.8720665,0.0,0.0,0.0,100.0,7.7043357
2023-08-17 02:00:00+00:00,9.141,86.0,7.460437,0.0,0.0,0.0,68.0,6.1305785
2023-08-17 03:00:00+00:00,10.291,82.0,9.206868,0.0,0.0,0.0,41.0,3.6
2023-08-17 04:00:00+00:00,11.491,76.0,11.431734,0.0,0.0,0.0,30.0,2.2768397
2023-08-17 05:00:00+00:00,12.591,71.0,13.17687,0.0,0.0,0.0,6.0,0.35999998
2023-08-17 06:00:00+00:00,12.941,78.0,13.307941,0.0,0.0,0.0,87.0,4.3349743
2023-08-17 07:00:00+00:00,12.941,82.0,13.126301,0.0,0.0,0.0,96.0,7.5942073
2023-08-17 08:00:00+00:00,12.191,94.0,11.390566,0.0,1.1,0.0,100.0,11.183201
2023-08-17 09:00:00+00:00,11.741,95.0,10.54784,0.0,1.3,0.0,100.0,10.239453
2023-08-17 10:00:00+00:00,11.341,95.0,10.058034,0.0,0.0,0.0,100.0,10.041354
2023-08-17 11:00:00+00:00,10.591,96.0,9.353627,0.0,0.0,0.0,100.0,8.557102
2023-08-17 12:00:00+00:00,10.191,99.0,9.15597,0.0,0.0,0.0,100.0,7.289444
2023-08-17 13:00:00+00:00,9.591,100.0,8.618268,0.0,0.0,0.0,100.0,5.991594
2023-08-17 14:00:00+00:00,8.941,100.0,7.933117,0.0,0.0,0.0,100.0,5.0142193
2023-08-17 15:00:00+00:00,8.691,99.0,7.624235,0.0,0.0,0.0,100.0,4.6938252
2023-08-17 16:00:00+00:00,9.141,93.0,7.794751,0.0,0.0,0.0,100.0,5.771239
2023-08-17 17:00:00+00:00,8.641,93.0,7.362686,0.0,0.0,0.0,100.0,4.452954
2023-08-17 18:00:00+00:00,7.191,95.0,5.462307,0.0,0.0,0.0,97.0,5.692099
2023-08-17 19:00:00+00:00,7.441,88.0,4.7155704,0.0,0.0,0.0,96.0,11.200571
2023-08-17 20:00:00+00:00,8.841,85.0,7.3586617,0.0,0.0,0.0,100.0,4.0249224
2023-08-17 21:00:00+00:00,7.941,87.0,5.797806,0.1,0.0,0.0,100.0,7.7043357
2023-08-17 22:00:00+00:00,8.091,87.0,6.027259,0.5,0.0,0.0,100.0,7.386582
2023-08-17 23:00:00+00:00,8.091,89.0,6.140044,1.1,0.0,0.0,100.0,7.127636
2023-08-18 00:00:00+00:00,7.241,93.0,5.3647203,1.5,0.0,0.0,100.0,6.297428
2023-08-18 01:00:00+00:00,7.441,92.0,5.6187572,0.5,0.0,0.0,100.0,5.991594
2023-08-18 02:00:00+00:00,7.991,90.0,6.159395,0.1,0.0,0.0,100.0,6.4096174
2023-08-18 03:00:00+00:00,8.391,92.0,6.9113226,0.0,0.0,0.0,100.0,5.154415
2023-08-18 04:00:00+00:00,9.741,89.0,8.642912,0.0,0.0,0.0,87.0,3.9763298
2023-08-18 05:00:00+00:00,11.141,84.0,11.146174,0.0,0.0,0.0,82.0,3.8268526
2023-08-18 06:00:00+00:00,11.491,88.0,11.5893955,0.0,0.0,0.0,96.0,5.8048253
2023-08-18 07:00:00+00:00,11.891,92.0,12.0686035,0.0,0.3,0.0,96.0,7.24486
2023-08-18 08:00:00+00:00,11.991,92.0,11.576389,0.0,0.3,0.0,100.0,8.647496
2023-08-18 09:00:00+00:00,11.591,94.0,10.357235,0.0,0.4,0.0,100.0,9.885262
2023-08-18 10:00:00+00:00,10.991,96.0,9.7778635,0.0,0.3,0.0,100.0,9.178235
2023-08-18 11:00:00+00:00,10.391,97.0,9.164422,0.0,0.0,0.0,100.0,8.39657
2023-08-18 12:00:00+00:00,10.091,100.0,9.099312,0.0,0.0,0.0,100.0,7.0911775
2023-08-18 13:00:00+00:00,9.591,100.0,8.599543,0.0,0.0,0.0,100.0,6.12
2023-08-18 14:00:00+00:00,9.441,100.0,8.500774,0.0,0.0,0.0,100.0,5.4833565
2023-08-18 15:00:00+00:00,9.191,100.0,8.423807,0.0,0.0,0.0,100.0,3.8268526
2023-08-18 16:00:00+00:00,8.891,100.0,7.966609,0.0,0.0,0.0,100.0,4.3498964
2023-08-18 17:00:00+00:00,8.491,100.0,7.570298,0.0,0.0,0.0,100.0,3.6
2023-08-18 18:00:00+00:00,8.891,100.0,8.033095,0.0,0.7,0.0,100.0,3.8939953
2023-08-18 19:00:00+00:00,8.691,100.0,7.8228197,0.0,0.2,0.0,100.0,3.6
2023-08-18 20:00:00+00:00,8.091,100.0,7.005146,0.0,0.1,0.0,100.0,4.0249224
2023-08-18 21:00:00+00:00,7.241,94.0,5.315484,0.0,0.0,0.0,96.0,6.8777895
2023-08-18 22:00:00+00:00,8.841,83.0,6.824601,0.0,0.0,0.0,89.0,7.145796
2023-08-18 23:00:00+00:00,7.691,90.0,5.9511795,0.0,0.0,0.0,87.0,5.315336
2023-08-19 00:00:00+00:00,7.341,91.0,5.5330276,0.0,0.0,0.0,91.0,5.495161
2023-08-19 01:00:00+00:00,7.141,96.0,5.464732,0.0,0.0,0.0,98.0,5.495161
2023-08-19 02:00:00+00:00,8.191,94.0,6.856718,0.0,0.0,0.0,99.0,4.3498964
2023-08-19 03:00:00+00:00,9.241,94.0,8.356769,0.0,0.0,0.0,100.0,3.0547013
2023-08-19 04:00:00+00:00,9.991,92.0,8.869254,0.0,0.0,0.0,100.0,5.4477882
2023-08-19 05:00:00+00:00,9.991,94.0,8.729633,0.0,0.0,0.0,100.0,6.9899354
2023-08-19 06:00:00+00:00,10.241,91.0,8.854154,0.0,0.0,0.0,100.0,7.42159
2023-08-19 07:00:00+00:00,10.191,93.0,8.68236,0.0,0.0,0.0,100.0,8.759178
2023-08-19 08:00:00+00:00,10.341,92.0,8.664939,0.0,0.0,0.0,100.0,9.885262
2023-08-19 09:00:00+00:00,10.241,95.0,8.616642,0.0,0.0,0.0,100.0,10.239453
2023-08-19 10:00:00+00:00,9.841,98.0,8.346739,0.0,0.0,0.0,100.0,9.47012
2023-08-19 11:00:00+00:00,9.541,98.0,8.198771,0.0,0.0,0.0,100.0,7.8625183
2023-08-19 12:00:00+00:00,8.991,99.0,7.656454,0.0,0.0,0.0,100.0,7.072878
2023-08-19 13:00:00+00:00,8.641,99.0,7.4460373,0.0,0.0,0.0,100.0,5.4833565
2023-08-19 14:00:00+00:00,8.341,99.0,7.1638002,0.0,0.0,0.0,100.0,4.829907
2023-08-19 15:00:00+00:00,7.891,98.0,6.635247,0.0,0.0,0.0,100.0,4.3349743
2023-08-19 16:00:00+00:00,8.441,92.0,6.9880905,0.0,0.0,0.0,100.0,5.0528407
2023-08-19 17:00:00+00:00,8.191,92.0,6.9826183,0.0,0.0,0.0,100.0,2.968636
2023-08-19 18:00:00+00:00,6.991,90.0,4.90761,0.0,0.0,0.0,100.0,6.618519
2023-08-19 19:00:00+00:00,8.041,88.0,6.4464216,0.0,0.4,0.0,100.0,4.3498964
2023-08-19 20:00:00+00:00,7.341,91.0,5.357848,0.0,0.2,0.0,100.0,6.696387
2023-08-19 21:00:00+00:00,7.691,87.0,5.5243673,0.0,0.1,0.0,100.0,7.491114
2023-08-19 22:00:00+00:00,7.691,89.0,5.597375,0.1,0.2,0.0,100.0,7.491114
2023-08-19 23:00:00+00:00,7.641,91.0,5.44921,0.8,0.3,0.0,100.0,8.587338
2023-08-20 00:00:00+00:00,7.441,89.0,5.0723724,1.9,0.1,0.0,100.0,9.0
2023-08-20 01:00:00+00:00,7.5909996,87.0,5.117174,1.0,0.0,0.0,100.0,9.449572
2023-08-20 02:00:00+00:00,7.691,85.0,5.2053223,2.0,0.0,0.0,100.0,9.178235
2023-08-20 03:00:00+00:00,7.891,86.0,5.6719637,1.4,0.0,0.0,98.0,7.8954163
2023-08-20 04:00:00+00:00,9.241,86.0,7.83704,0.2,0.0,0.0,90.0,4.39436
2023-08-20 05:00:00+00:00,10.391,84.0,10.7130165,0.0,0.0,0.0,100.0,1.0182338
2023-08-20 06:00:00+00:00,10.941,83.0,10.785812,0.0,0.0,0.0,86.0,1.8
2023-08-20 07:00:00+00:00,11.441,81.0,11.640209,0.0,0.0,0.0,82.0,1.9386592
2023-08-20 08:00:00+00:00,11.841,80.0,11.384409,0.0,0.0,0.0,89.0,2.6208394
2023-08-20 09:00:00+00:00,11.791,81.0,10.698371,0.0,0.0,0.0,98.0,5.04
2023-08-20 10:00:00+00:00,11.141,90.0,10.087458,0.0,0.0,0.0,95.0,6.489992
2023-08-20 11:00:00+00:00,10.191,98.0,9.156436,0.0,0.0,0.0,100.0,6.989936
2023-08-20 12:00:00+00:00,9.741,99.0,8.795559,0.0,0.0,0.0,100.0,5.8048253
2023-08-20 13:00:00+00:00,9.341,100.0,8.342793,0.0,0.0,0.0,100.0,5.6920996
2023-08-20 14:00:00+00:00,8.991,100.0,8.095599,0.0,0.0,0.0,100.0,4.3349743
2023-08-20 15:00:00+00:00,8.291,100.0,7.2635164,0.0,0.0,0.0,100.0,3.9763298
2023-08-20 16:00:00+00:00,8.241,92.0,6.772997,0.0,0.0,0.0,100.0,4.829907
2023-08-20 17:00:00+00:00,8.991,85.0,7.3653545,0.0,0.0,0.0,100.0,5.2416787
2023-08-20 18:00:00+00:00,8.441,91.0,7.1511536,0.0,0.0,0.0,100.0,3.671294
2023-08-20 19:00:00+00:00,7.941,89.0,6.049159,0.0,0.0,0.0,100.0,6.489992
2023-08-20 20:00:00+00:00,8.091,81.0,5.689145,0.0,0.1,0.0,99.0,8.161764
2023-08-20 21:00:00+00:00,8.341,80.0,6.0270863,0.0,0.0,0.0,97.0,7.653705
2023-08-20 22:00:00+00:00,8.091,81.0,5.615035,0.0,0.0,0.0,100.0,8.669949
2023-08-20 23:00:00+00:00,7.7910004,86.0,5.47167,0.0,0.0,0.0,94.0,8.435069
2023-08-21 00:00:00+00:00,7.491,86.0,5.0379333,0.0,0.0,0.0,95.0,8.913181
2023-08-21 01:00:00+00:00,7.941,87.0,5.6215153,0.0,0.1,0.0,88.0,8.913181
2023-08-21 02:00:00+00:00,8.391,87.0,6.3579006,0.0,0.0,0.0,81.0,7.6367526
2023-08-21 03:00:00+00:00,9.991,83.0,8.754978,0.0,0.0,0.0,100.0,3.6
2023-08-21 04:00:00+00:00,11.291,82.0,11.225814,0.0,0.0,0.0,97.0,1.0182338
2023-08-21 05:00:00+00:00,12.041,80.0,11.92951,0.0,0.0,0.0,96.0,3.6
2023-08-21 06:00:00+00:00,11.841,86.0,12.114964,0.0,0.3,0.0,99.0,5.6920996
2023-08-21 07:00:00+00:00,11.941,93.0,11.389828,0.0,0.4,0.0,100.0,8.4042845
2023-08-21 08:00:00+00:00,11.141,96.0,9.993416,0.0,2.1,0.0,100.0,9.028754
2023-08-21 09:00:00+00:00,11.041,96.0,9.598043,0.0,0.3,0.0,100.0,10.853866
2023-08-21 10:00:00+00:00,10.641,97.0,9.079389,0.0,0.0,0.0,100.0,11.183201
2023-08-21 11:00:00+00:00,10.141,99.0,8.578871,0.0,0.0,0.0,99.0,10.805999
2023-08-21 12:00:00+00:00,9.441,99.0,7.893326,0.0,0.0,0.0,100.0,9.3669195
2023-08-21 13:00:00+00:00,8.941,100.0,7.504595,0.0,0.2,0.0,100.0,7.9526596
2023-08-21 14:00:00+00:00,8.691,100.0,7.5481634,0.0,0.8,0.0,100.0,5.4833565
2023-08-21 15:00:00+00:00,8.541,100.0,7.4271297,0.0,0.2,0.0,100.0,5.0142193
2023-08-21 16:00:00+00:00,8.441,100.0,7.2105083,0.0,0.2,0.0,100.0,5.634891
2023-08-21 17:00:00+00:00,8.291,100.0,7.3183985,0.0,1.0,0.0,100.0,3.6
2023-08-21 18:00:00+00:00,7.7910004,100.0,6.680934,0.1,0.6,0.0,100.0,3.671294
2023-08-21 19:00:00+00:00,6.641,97.0,4.534833,0.0,0.0,0.0,95.0,7.8954163
2023-08-21 20:00:00+00:00,8.741,83.0,6.9641714,0.0,0.0,0.0,90.0,5.3517847
2023-08-21 21:00:00+00:00,7.691,89.0,5.8597307,0.0,0.0,0.0,90.0,5.692099
2023-08-21 22:00:00+00:00,7.391,88.0,5.3849726,0.0,0.0,0.0,90.0,6.193674
2023-08-21 23:00:00+00:00,7.491,87.0,5.2813272,0.0,0.0,0.0,98.0,7.491114
2023-08-22 00:00:00+00:00,7.5410004,88.0,5.9456253,0.0,0.0,0.0,100.0,3.6
2023-08-22 01:00:00+00:00,7.291,90.0,5.3089943,0.0,0.0,0.0,100.0,6.3690495
2023-08-22 02:00:00+00:00,7.441,92.0,5.6624336,0.0,0.0,0.0,100.0,5.692099
2023-08-22 03:00:00+00:00,8.141,94.0,6.830453,0.0,0.0,0.0,100.0,4.1046314
2023-08-22 04:00:00+00:00,9.191,91.0,8.312084,0.0,0.0,0.0,98.0,2.0991426
2023-08-22 05:00:00+00:00,9.891,89.0,8.673617,0.0,0.0,0.0,100.0,5.0528407
2023-08-22 06:00:00+00:00,9.841,93.0,8.636676,0.0,0.1,0.0,99.0,6.0347
2023-08-22 07:00:00+00:00,10.191,93.0,9.000302,0.0,0.4,0.0,100.0,7.69592
2023-08-22 08:00:00+00:00,9.991,95.0,8.474944,0.0,1.1,0.0,100.0,9.028754
2023-08-22 09:00:00+00:00,9.741,95.0,8.003438,0.0,0.1,0.0,100.0,10.086427
2023-08-22 10:00:00+00:00,9.291,97.0,7.4637337,0.0,0.0,0.0,96.0,10.446206
2023-08-22 11:00:00+00:00,8.741,98.0,7.015954,0.0,0.0,0.0,95.0,9.028754
2023-08-22 12:00:00+00:00,8.091,99.0,6.398409,0.0,0.0,0.0,100.0,7.928178
2023-08-22 13:00:00+00:00,7.891,100.0,6.181677,0.0,0.0,0.0,100.0,7.9526596
2023-08-22 14:00:00+00:00,7.741,100.0,6.307295,0.0,0.0,0.0,100.0,5.8048253
2023-08-22 15:00:00+00:00,7.5909996,100.0,6.266121,0.0,0.0,0.0,99.0,4.802999
2023-08-22 16:00:00+00:00,7.391,100.0,6.3351765,0.0,0.0,0.0,97.0,2.6208394
2023-08-22 17:00:00+00:00,7.091,97.0,5.5902195,0.0,0.0,0.0,95.0,4.452954
2023-08-22 18:00:00+00:00,6.741,98.0,5.185357,0.0,0.0,0.0,94.0,4.510787
2023-08-22 19:00:00+00:00,6.891,93.0,5.197259,0.0,0.0,0.0,94.0,4.510787
2023-08-22 20:00:00+00:00,7.641,85.0,5.5152016,0.0,0.0,0.0,85.0,6.638072
2023-08-22 21:00:00+00:00,7.041,87.0,4.9378557,0.0,0.0,0.0,82.0,6.1094027
2023-08-22 22:00:00+00:00,7.041,86.0,4.605954,0.0,0.0,0.0,80.0,8.14587
2023-08-22 23:00:00+00:00,6.891,86.0,4.571067,0.0,0.0,0.0,86.0,7.145796
2023-08-23 00:00:00+00:00,6.641,88.0,4.2643375,0.0,0.0,0.0,86.0,7.653705
2023-08-23 01:00:00+00:00,7.391,87.0,5.4223547,0.0,0.0,0.0,77.0,5.692099
2023-08-23 02:00:00+00:00,8.441,86.0,7.0712194,0.0,0.0,0.0,91.0,2.9024127
2023-08-23 03:00:00+00:00,8.991,84.0,7.7377176,0.0,0.0,0.0,100.0,2.4149535
2023-08-23 04:00:00+00:00,9.241,85.0,7.64287,0.0,0.0,0.0,100.0,5.4477882
2023-08-23 05:00:00+00:00,9.641,86.0,8.078854,0.0,0.0,0.0,100.0,6.130579
2023-08-23 06:00:00+00:00,10.341,82.0,8.87217,0.0,0.3,0.0,100.0,5.771239
2023-08-23 07:00:00+00:00,10.141,87.0,8.612649,0.0,0.2,0.0,100.0,7.2805495
2023-08-23 08:00:00+00:00,9.691,92.0,7.9868927,0.0,0.6,0.0,100.0,8.905908
2023-08-23 09:00:00+00:00,9.691,92.0,7.7924175,0.0,0.0,0.0,100.0,10.239453
2023-08-23 10:00:00+00:00,9.241,96.0,7.4049225,0.0,0.0,0.0,100.0,10.1376915
2023-08-23 11:00:00+00:00,8.841,98.0,7.1943235,0.0,0.0,0.0,100.0,8.669949
2023-08-23 12:00:00+00:00,8.391,99.0,6.7189293,0.0,0.0,0.0,100.0,8.311245
2023-08-23 13:00:00+00:00,7.941,100.0,6.3332577,0.0,0.0,0.0,96.0,7.342588
2023-08-23 14:00:00+00:00,7.641,100.0,6.248477,0.0,0.0,0.0,100.0,5.3517847
2023-08-23 15:00:00+00:00,7.391,100.0,5.9369135,0.0,0.0,0.0,100.0,5.3517847
2023-08-23 16:00:00+00:00,7.241,100.0,5.932296,0.0,0.0,0.0,100.0,4.1046314
2023-08-23 17:00:00+00:00,6.941,100.0,5.6007957,0.0,0.6,0.0,100.0,3.8268526
2023-08-23 18:00:00+00:00,7.041,100.0,5.4280977,0.0,0.6,0.0,100.0,5.8603754
2023-08-23 19:00:00+00:00,7.041,100.0,5.2921677,1.8,0.9,0.0,100.0,6.792466
2023-08-23 20:00:00+00:00,7.241,100.0,5.3188305,1.7,1.0,0.0,100.0,8.311245
2023-08-23 21:00:00+00:00,7.141,100.0,5.181114,1.2,0.7,0.0,100.0,8.4042845
2023-08-23 22:00:00+00:00,6.941,100.0,5.139513,0.5,0.7,0.0,100.0,6.9899354
2023-08-23 23:00:00+00:00,6.841,100.0,5.0253067,0.4,0.6,0.0,100.0,6.9247384
2023-08-24 00:00:00+00:00,6.641,100.0,4.822962,1.3,0.4,0.0,100.0,6.6185193
2023-08-24 01:00:00+00:00,6.841,100.0,4.5567503,4.1,0.0,0.0,100.0,10.137692
2023-08-24 02:00:00+00:00,6.891,100.0,4.8986673,3.8,0.0,0.0,100.0,8.217153
2023-08-24 03:00:00+00:00,6.891,100.0,4.7982235,4.1,0.0,0.0,100.0,8.905908
2023-08-24 04:00:00+00:00,6.991,99.0,4.6410275,4.7,0.0,0.0,100.0,10.594036
2023-08-24 05:00:00+00:00,7.191,100.0,4.7855167,7.1,0.0,0.0,100.0,11.542478
2023-08-24 06:00:00+00:00,7.291,99.0,5.296402,5.7,0.0,0.0,100.0,8.647496
2023-08-24 07:00:00+00:00,7.5410004,98.0,6.1932564,4.5,0.0,0.0,100.0,4.379589
2023-08-24 08:00:00+00:00,7.7910004,94.0,6.572542,2.5,0.0,0.0,100.0,2.9024127
2023-08-24 09:00:00+00:00,7.7910004,92.0,6.29012,0.8,0.0,0.0,100.0,4.3349743
2023-08-24 10:00:00+00:00,7.891,89.0,6.3474236,0.2,0.0,0.0,99.0,4.0249224
2023-08-24 11:00:00+00:00,7.491,91.0,5.990198,0.4,0.0,0.0,100.0,3.6179552
2023-08-24 12:00:00+00:00,7.091,86.0,5.119199,0.5,0.0,0.0,100.0,5.04
2023-08-24 13:00:00+00:00,6.891,81.0,4.534073,0.4,0.0,0.0,100.0,6.2145634
2023-08-24 14:00:00+00:00,6.941,76.0,4.4202976,0.4,0.0,0.0,100.0,6.2145634
2023-08-24 15:00:00+00:00,6.641,79.0,4.228222,0.4,0.0,0.0,100.0,5.8048253
2023-08-24 16:00:00+00:00,6.341,81.0,3.9919844,0.6,0.0,0.0,100.0,5.4477882
2023-08-24 17:00:00+00:00,6.391,78.0,3.749463,0.9,0.0,0.0,100.0,6.830519
2023-08-24 18:00:00+00:00,6.141,82.0,3.6171403,1.6,0.0,0.0,100.0,6.6185193
2023-08-24 19:00:00+00:00,6.041,83.0,3.4622812,2.2,0.0,0.0,100.0,7.0911775
2023-08-24 20:00:00+00:00,5.891,85.0,3.5529184,2.2,0.0,0.0,100.0,5.6920996
2023-08-24 21:00:00+00:00,5.691,88.0,3.3749008,2.2,0.0,0.0,100.0,5.937272
2023-08-24 22:00:00+00:00,5.891,86.0,3.419158,2.0,0.0,0.0,100.0,6.830519
2023-08-24 23:00:00+00:00,6.091,87.0,3.7925625,0.7,0.0,0.0,100.0,6.130579
2023-08-25 00:00:00+00:00,5.991,89.0,3.8951035,0.5,0.0,0.0,100.0,5.0528407
2023-08-25 01:00:00+00:00,6.341,89.0,4.237652,1.7,0.0,0.0,100.0,5.5887027
2023-08-25 02:00:00+00:00,6.691,92.0,5.0190687,1.0,0.0,0.0,99.0,3.8268526
2023-08-25 03:00:00+00:00,6.641,98.0,4.5978975,0.9,0.0,0.0,100.0,7.69592
2023-08-25 04:00:00+00:00,6.691,100.0,4.4838505,1.0,0.0,0.0,100.0,9.3669195
2023-08-25 05:00:00+00:00,6.841,100.0,4.4523087,1.6,0.0,0.0,100.0,10.853866
2023-08-25 06:00:00+00:00,6.941,98.0,4.458637,0.9,0.0,0.0,100.0,11.183201
2023-08-25 07:00:00+00:00,7.141,98.0,4.813019,1.5,0.0,0.0,100.0,10.446206
2023-08-25 08:00:00+00:00,7.391,98.0,5.4486704,1.2,0.0,0.0,100.0,8.209263
2023-08-25 09:00:00+00:00,7.441,99.0,5.5697994,0.8,0.0,0.0,100.0,8.049845
2023-08-25 10:00:00+00:00,7.391,99.0,5.5194817,0.8,0.0,0.0,100.0,7.968939
2023-08-25 11:00:00+00:00,7.241,100.0,5.313159,0.5,0.0,0.0,98.0,8.350138
2023-08-25 12:00:00+00:00,7.191,100.0,5.3864794,0.6,0.0,0.0,100.0,7.42159
2023-08-25 13:00:00+00:00,7.141,100.0,5.294284,1.4,0.0,0.0,100.0,7.628263
2023-08-25 14:00:00+00:00,6.991,100.0,5.274332,1.2,0.0,0.0,100.0,6.489992
2023-08-25 15:00:00+00:00,6.891,100.0,5.0159607,2.4,0.0,0.0,100.0,7.4128532
2023-08-25 16:00:00+00:00,6.941,100.0,4.8601,3.3,0.0,0.0,100.0,8.905908
2023-08-25 17:00:00+00:00,6.941,100.0,4.6139145,3.7,0.0,0.0,100.0,10.594036
2023-08-25 18:00:00+00:00,7.041,100.0,4.5823517,2.7,0.2,0.0,100.0,11.659777
2023-08-25 19:00:00+00:00,7.041,100.0,4.6417437,3.4,0.0,0.0,100.0,11.252519
2023-08-25 20:00:00+00:00,6.991,100.0,4.846732,3.0,0.1,0.0,100.0,9.422101
2023-08-25 21:00:00+00:00,6.941,100.0,4.655507,2.5,0.1,0.0,100.0,10.308831
2023-08-25 22:00:00+00:00,6.841,100.0,4.127022,2.6,0.0,0.0,100.0,13.084402
2023-08-25 23:00:00+00:00,6.891,100.0,4.0992413,1.7,0.0,0.0,100.0,13.698934
