datetime,demand-mwh,temperature_2m,relative_humidity_2m,apparent_temperature,rain,showers,snowfall,cloud_cover,wind_speed_10m,hour,day,is_weekend,month,demand_lag1,demand_lag2,demand_lag24
2023-10-09 03:00:00-05:00,36025,5.041,96.0,2.597948,0.2,0.5,0.0,98.0,7.628263,3,1,False,10,36807.0,38129.0,35954.0
2023-10-09 04:00:00-05:00,35665,4.991,96.0,2.5679345,0.1,0.5,0.0,99.0,7.42159,4,1,False,10,36025.0,36807.0,35398.0
2023-10-09 05:00:00-05:00,36198,4.891,96.0,2.661005,0.0,0.6,0.0,100.0,5.95906,5,1,False,10,35665.0,36025.0,35051.0
2023-10-09 06:00:00-05:00,37572,4.691,98.0,2.6915078,0.0,0.4,0.0,100.0,4.510787,6,1,False,10,36198.0,35665.0,35044.0
2023-10-09 07:00:00-05:00,39519,4.391,98.0,2.4210553,0.1,0.3,0.0,100.0,3.8939953,7,1,False,10,37572.0,36198.0,35606.0
2023-10-09 08:00:00-05:00,40552,4.441,93.0,2.3549914,0.3,0.0,0.0,100.0,3.7585104,8,1,False,10,39519.0,37572.0,35997.0
2023-10-09 09:00:00-05:00,41545,4.741,89.0,2.762898,0.1,0.4,0.0,99.0,2.5959969,9,1,False,10,40552.0,39519.0,37318.0
2023-10-09 10:00:00-05:00,43205,4.291,93.0,2.2731342,0.1,0.6,0.0,100.0,3.096837,10,1,False,10,41545.0,40552.0,38565.0
2023-10-09 11:00:00-05:00,44928,4.041,93.0,2.0282564,0.2,0.6,0.0,100.0,2.7416782,11,1,False,10,43205.0,41545.0,39877.0
2023-10-09 12:00:00-05:00,46252,3.9910002,93.0,1.7889557,0.5,1.0,0.0,100.0,3.9763298,12,1,False,10,44928.0,43205.0,40944.0
2023-10-09 13:00:00-05:00,48226,3.7410002,93.0,1.5889997,0.8,1.0,0.0,100.0,3.319036,13,1,False,10,46252.0,44928.0,42109.0
2023-10-09 14:00:00-05:00,50613,3.441,96.0,1.2524142,1.2,0.9,0.0,100.0,3.7585104,14,1,False,10,48226.0,46252.0,43331.0
2023-10-09 15:00:00-05:00,52855,3.241,95.0,0.9596133,1.1,0.9,0.0,100.0,3.96,15,1,False,10,50613.0,48226.0,44718.0
2023-10-09 16:00:00-05:00,54925,3.291,90.0,0.6585531,0.6,0.6,0.0,100.0,5.506941,16,1,False,10,52855.0,50613.0,46270.0
2023-10-09 17:00:00-05:00,56539,3.241,88.0,0.7173214,0.9,0.2,0.0,100.0,4.3349743,17,1,False,10,54925.0,52855.0,47481.0
2023-10-09 18:00:00-05:00,56833,3.691,85.0,1.1604352,0.8,0.0,0.0,100.0,4.3349743,18,1,False,10,56539.0,54925.0,48031.0
2023-10-09 19:00:00-05:00,54629,3.941,89.0,1.671989,0.9,0.0,0.0,100.0,3.6,19,1,False,10,56833.0,56539.0,47534.0
2023-10-09 20:00:00-05:00,54391,3.591,96.0,1.3374491,0.9,0.0,0.0,100.0,4.39436,20,1,False,10,54629.0,56833.0,47277.0
2023-10-09 21:00:00-05:00,53278,3.9910002,98.0,1.5932455,0.7,0.0,0.0,100.0,6.28713,21,1,False,10,54391.0,54629.0,46398.0
2023-10-09 22:00:00-05:00,51031,4.041,98.0,1.096118,1.9,0.0,0.0,100.0,10.105681,22,1,False,10,53278.0,54391.0,44865.0
2023-10-09 23:00:00-05:00,48242,4.141,97.0,1.2346654,2.0,0.0,0.0,100.0,9.779817,23,1,False,10,51031.0,53278.0,42732.0
2023-10-10 00:00:00-05:00,45264,4.441,97.0,1.4891324,1.2,0.0,0.0,100.0,10.495713,0,2,False,10,48242.0,51031.0,40303.0
2023-10-10 01:00:00-05:00,42668,4.241,97.0,1.163084,2.0,0.2,0.0,100.0,11.090103,1,2,False,10,45264.0,48242.0,38129.0
2023-10-10 02:00:00-05:00,40955,4.341,96.0,1.1779795,2.2,0.9,0.0,100.0,11.609651,2,2,False,10,42668.0,45264.0,36807.0
2023-10-10 03:00:00-05:00,39747,4.341,97.0,1.2200127,2.2,0.3,0.0,100.0,11.5199995,3,2,False,10,40955.0,42668.0,36025.0
2023-10-10 04:00:00-05:00,39123,4.241,98.0,0.96864986,1.4,0.0,0.0,100.0,12.620554,4,2,False,10,39747.0,40955.0,35665.0
2023-10-10 05:00:00-05:00,39334,4.091,99.0,0.92241573,0.4,0.0,0.0,100.0,11.901798,5,2,False,10,39123.0,39747.0,36198.0
2023-10-10 06:00:00-05:00,40630,4.091,98.0,0.78540134,0.8,0.2,0.0,100.0,12.6462,6,2,False,10,39334.0,39123.0,37572.0
2023-10-10 07:00:00-05:00,43004,3.9910002,98.0,0.6172042,0.5,0.5,0.0,100.0,12.979984,7,2,False,10,40630.0,39334.0,39519.0
2023-10-10 08:00:00-05:00,44139,3.841,98.0,0.44033527,0.5,0.3,0.0,100.0,12.964998,8,2,False,10,43004.0,40630.0,40552.0
2023-10-10 09:00:00-05:00,44479,3.791,98.0,0.27367735,0.4,0.3,0.0,100.0,13.698934,9,2,False,10,44139.0,43004.0,41545.0
2023-10-10 10:00:00-05:00,46008,3.7410002,98.0,-0.10768175,0.4,0.5,0.0,100.0,15.905319,10,2,False,10,44479.0,44139.0,43205.0
2023-10-10 11:00:00-05:00,47693,3.6409998,98.0,-0.060397148,0.2,0.6,0.0,100.0,14.764389,11,2,False,10,46008.0,44479.0,44928.0
2023-10-10 12:00:00-05:00,49287,3.291,100.0,-0.49677587,1.8,0.6,0.0,100.0,15.273505,12,2,False,10,47693.0,46008.0,46252.0
2023-10-10 13:00:00-05:00,50882,3.141,98.0,-0.65349746,2.5,0.6,0.0,100.0,14.759999,13,2,False,10,49287.0,47693.0,48226.0
2023-10-10 14:00:00-05:00,52444,2.991,98.0,-0.7287452,2.0,0.0,0.0,100.0,14.05845,14,2,False,10,50882.0,49287.0,50613.0
2023-10-10 15:00:00-05:00,53701,2.841,98.0,-0.9060447,2.2,0.0,0.0,100.0,14.05845,15,2,False,10,52444.0,50882.0,52855.0
2023-10-10 16:00:00-05:00,54163,2.941,98.0,-0.90612984,1.8,0.0,0.0,100.0,14.869351,16,2,False,10,53701.0,52444.0,54925.0
2023-10-10 17:00:00-05:00,53986,2.741,98.0,-1.0321522,1.2,0.1,0.0,100.0,14.113653,17,2,False,10,54163.0,53701.0,56539.0
2023-10-10 18:00:00-05:00,53309,2.591,98.0,-0.9890356,1.1,0.0,0.0,99.0,12.605142,18,2,False,10,53986.0,54163.0,56833.0
2023-10-10 19:00:00-05:00,52550,2.541,99.0,-0.6257863,0.8,0.0,0.0,100.0,9.885262,19,2,False,10,53309.0,53986.0,54629.0
2023-10-10 20:00:00-05:00,52857,2.291,100.0,-0.60867643,0.8,0.8,0.0,100.0,7.92,20,2,False,10,52550.0,53309.0,54391.0
2023-10-10 21:00:00-05:00,52155,2.691,99.0,-0.21576214,1.9,0.8,0.0,100.0,8.287822,21,2,False,10,52857.0,52550.0,53278.0
2023-10-10 22:00:00-05:00,50518,2.941,100.0,-0.3725736,1.6,0.7,0.0,100.0,11.570515,22,2,False,10,52155.0,52857.0,51031.0
2023-10-10 23:00:00-05:00,47888,3.341,99.0,-0.39957976,1.7,0.5,0.0,100.0,14.830076,23,2,False,10,50518.0,52155.0,48242.0
2023-10-11 00:00:00-05:00,44840,3.7410002,98.0,-0.32233477,1.5,0.6,0.0,100.0,17.377226,0,3,False,10,47888.0,50518.0,45264.0
2023-10-11 01:00:00-05:00,42489,3.691,97.0,-0.059033394,1.2,0.6,0.0,100.0,14.973576,1,3,False,10,44840.0,47888.0,42668.0
2023-10-11 02:00:00-05:00,40812,3.9910002,97.0,0.046405792,1.7,0.7,0.0,100.0,16.700275,2,3,False,10,42489.0,44840.0,40955.0
2023-10-11 03:00:00-05:00,39762,4.041,97.0,0.17376375,0.9,0.8,0.0,100.0,16.23596,3,3,False,10,40812.0,42489.0,39747.0
2023-10-11 04:00:00-05:00,39352,4.091,97.0,0.18105316,0.3,0.7,0.0,100.0,16.595179,4,3,False,10,39762.0,40812.0,39123.0
2023-10-11 05:00:00-05:00,39628,3.691,97.0,-0.13349724,0.2,0.6,0.0,100.0,15.484185,5,3,False,10,39352.0,39762.0,39334.0
2023-10-11 06:00:00-05:00,41014,3.6409998,97.0,-0.24542236,0.0,0.6,0.0,100.0,15.84409,6,3,False,10,39628.0,39352.0,40630.0
2023-10-11 07:00:00-05:00,43544,3.841,98.0,0.38785505,0.0,0.7,0.0,100.0,13.324863,7,3,False,10,41014.0,39628.0,43004.0
2023-10-11 08:00:00-05:00,44904,3.6409998,100.0,0.25496626,0.8,1.0,0.0,100.0,12.979984,8,3,False,10,43544.0,41014.0,44139.0
2023-10-11 09:00:00-05:00,45205,3.791,99.0,0.50198984,1.3,1.0,0.0,100.0,12.324414,9,3,False,10,44904.0,43544.0,44479.0
2023-10-11 10:00:00-05:00,46157,3.441,100.0,0.09667969,1.6,1.1,0.0,100.0,12.429127,10,3,False,10,45205.0,44904.0,46008.0
2023-10-11 11:00:00-05:00,47312,3.241,98.0,-0.3256917,1.8,0.7,0.0,100.0,13.324863,11,3,False,10,46157.0,45205.0,47693.0
2023-10-11 12:00:00-05:00,47956,3.041,98.0,-0.45764732,2.0,0.1,0.0,100.0,12.605142,12,3,False,10,47312.0,46157.0,49287.0
2023-10-11 13:00:00-05:00,48365,3.241,99.0,-0.08897686,2.3,0.0,0.0,100.0,11.885453,13,3,False,10,47956.0,47312.0,50882.0
2023-10-11 14:00:00-05:00,48636,2.891,98.0,-0.37527847,3.1,0.0,0.0,100.0,10.823973,14,3,False,10,48365.0,47956.0,52444.0
2023-10-11 15:00:00-05:00,48941,2.741,98.0,-0.4588356,2.8,0.0,0.0,100.0,10.182337,15,3,False,10,48636.0,48365.0,53701.0
2023-10-11 16:00:00-05:00,49638,2.691,98.0,-0.5113113,2.5,0.0,0.0,100.0,10.1376915,16,3,False,10,48941.0,48636.0,54163.0
2023-10-11 17:00:00-05:00,50166,2.441,98.0,-0.42364144,1.9,0.0,0.0,100.0,7.5170207,17,3,False,10,49638.0,48941.0,53986.0
2023-10-11 18:00:00-05:00,50144,2.391,99.0,-0.1606512,1.5,0.0,0.0,100.0,5.4833565,18,3,False,10,50166.0,49638.0,53309.0
2023-10-11 19:00:00-05:00,49851,2.041,98.0,-0.16468859,1.1,0.0,0.0,100.0,2.52,19,3,False,10,50144.0,50166.0,52550.0
2023-10-11 20:00:00-05:00,50254,2.641,89.0,0.32479715,1.2,0.0,0.0,100.0,2.4149535,20,3,False,10,49851.0,50144.0,52857.0
2023-10-11 21:00:00-05:00,49622,2.791,90.0,0.30954695,1.0,0.0,0.0,100.0,3.8939953,21,3,False,10,50254.0,49851.0,52155.0
2023-10-11 22:00:00-05:00,47989,2.991,95.0,0.23259497,0.9,0.0,0.0,100.0,6.924738,22,3,False,10,49622.0,50254.0,50518.0
2023-10-11 23:00:00-05:00,45780,3.241,96.0,0.34618568,0.8,0.3,0.0,100.0,8.350138,23,3,False,10,47989.0,49622.0,47888.0
2023-10-12 00:00:00-05:00,43020,3.6409998,95.0,0.62002563,0.2,0.4,0.0,100.0,9.531505,0,4,False,10,45780.0,47989.0,44840.0
2023-10-12 01:00:00-05:00,40836,3.241,95.0,0.8546133,0.1,0.6,0.0,100.0,4.68,1,4,False,10,43020.0,45780.0,42489.0
2023-10-12 02:00:00-05:00,39603,3.4910002,94.0,0.8076987,0.2,0.5,0.0,100.0,6.8399997,2,4,False,10,40836.0,43020.0,40812.0
2023-10-12 03:00:00-05:00,38646,3.791,94.0,1.209177,0.1,0.6,0.0,95.0,6.519877,3,4,False,10,39603.0,40836.0,39762.0
2023-10-12 04:00:00-05:00,38379,3.7410002,95.0,1.046238,0.0,0.9,0.0,94.0,7.42159,4,4,False,10,38646.0,39603.0,39352.0
2023-10-12 05:00:00-05:00,38711,3.291,97.0,0.52760077,0.0,0.8,0.0,92.0,7.69592,5,4,False,10,38379.0,38646.0,39628.0
2023-10-12 06:00:00-05:00,40320,2.991,98.0,0.50642633,0.0,0.6,0.0,100.0,5.5887027,6,4,False,10,38711.0,38379.0,41014.0
2023-10-12 07:00:00-05:00,42765,3.191,93.0,1.1419911,0.2,0.5,0.0,96.0,1.9386592,7,4,False,10,40320.0,38711.0,43544.0
2023-10-12 08:00:00-05:00,43679,3.191,87.0,0.677505,0.2,0.0,0.0,100.0,4.0249224,8,4,False,10,42765.0,40320.0,44904.0
2023-10-12 09:00:00-05:00,44009,2.941,85.0,0.38070345,1.2,0.0,0.0,100.0,3.7064266,9,4,False,10,43679.0,42765.0,45205.0
2023-10-12 10:00:00-05:00,45625,-0.009000003,96.0,-3.188827,1.7,0.1,0.28,100.0,6.638072,10,4,False,10,44009.0,43679.0,46157.0
2023-10-12 11:00:00-05:00,47044,1.2409999,82.0,-2.329018,1.2,0.0,0.56,100.0,8.404285,11,4,False,10,45625.0,44009.0,47312.0
2023-10-12 12:00:00-05:00,48386,1.641,85.0,-1.6836257,0.5,0.0,0.0,100.0,7.5942082,12,4,False,10,47044.0,45625.0,47956.0
2023-10-12 13:00:00-05:00,49882,1.141,84.0,-2.5328743,0.0,0.0,0.0,100.0,9.339208,13,4,False,10,48386.0,47044.0,48365.0
2023-10-12 14:00:00-05:00,51743,1.291,85.0,-2.4624157,0.0,0.0,0.0,95.0,10.1887,14,4,False,10,49882.0,48386.0,48636.0
2023-10-12 15:00:00-05:00,53768,1.141,88.0,-2.214365,0.0,0.0,0.0,100.0,7.7879906,15,4,False,10,51743.0,49882.0,48941.0
2023-10-12 16:00:00-05:00,55236,1.5409999,85.0,-2.1427372,0.0,0.0,0.0,100.0,9.957108,16,4,False,10,53768.0,51743.0,49638.0
2023-10-12 17:00:00-05:00,56581,1.941,81.0,-1.6661882,0.0,0.0,0.0,100.0,9.1641035,17,4,False,10,55236.0,53768.0,50166.0
2023-10-12 18:00:00-05:00,56888,2.091,77.0,-1.705504,0.0,0.0,0.0,100.0,9.931042,18,4,False,10,56581.0,55236.0,50144.0
2023-10-12 19:00:00-05:00,55817,1.9909999,68.0,-2.5649343,0.0,0.0,0.0,75.0,13.53236,19,4,False,10,56888.0,56581.0,49851.0
2023-10-12 20:00:00-05:00,54953,2.591,63.0,-2.100125,0.0,0.0,0.0,40.0,14.081477,20,4,False,10,55817.0,56888.0,50254.0
2023-10-12 21:00:00-05:00,53862,3.841,54.0,-0.5468662,0.0,0.0,0.0,6.0,11.298495,21,4,False,10,54953.0,55817.0,49622.0
2023-10-12 22:00:00-05:00,51834,4.891,49.0,1.3196697,0.0,0.0,0.0,0.0,7.771331,22,4,False,10,53862.0,54953.0,47989.0
2023-10-12 23:00:00-05:00,49078,5.741,45.0,3.3228655,0.0,0.0,0.0,0.0,6.2145634,23,4,False,10,51834.0,53862.0,45780.0
2023-10-13 00:00:00-05:00,46324,6.341,43.0,4.4311,0.0,0.0,0.0,0.0,5.904439,0,5,True,10,49078.0,51834.0,43020.0
2023-10-13 01:00:00-05:00,43862,7.241,36.0,4.910572,0.0,0.0,0.0,0.0,7.628263,1,5,True,10,46324.0,49078.0,40836.0
2023-10-13 02:00:00-05:00,42288,7.741,32.0,5.2173767,0.0,0.0,0.0,0.0,8.209263,2,5,True,10,43862.0,46324.0,39603.0
2023-10-13 03:00:00-05:00,41448,7.891,28.0,4.7331543,0.0,0.0,0.0,0.0,6.9899354,3,5,True,10,42288.0,43862.0,38646.0
2023-10-13 04:00:00-05:00,40779,7.7910004,26.0,3.4772205,0.0,0.0,0.0,0.0,6.9899354,4,5,True,10,41448.0,42288.0,38379.0
2023-10-13 05:00:00-05:00,40711,7.491,26.0,3.0949187,0.0,0.0,0.0,0.0,7.42159,5,5,True,10,40779.0,41448.0,38711.0
2023-10-13 06:00:00-05:00,41998,6.491,29.0,2.1966972,0.0,0.0,0.0,0.0,6.989936,6,5,True,10,40711.0,40779.0,40320.0
2023-10-13 07:00:00-05:00,44879,4.891,31.0,-0.24625063,0.0,0.0,0.0,0.0,12.4811535,7,5,True,10,41998.0,40711.0,42765.0
2023-10-13 08:00:00-05:00,46338,4.341,30.0,-1.0109072,0.0,0.0,0.0,0.0,13.513193,8,5,True,10,44879.0,41998.0,43679.0
2023-10-13 09:00:00-05:00,47044,3.7410002,29.0,-1.6004033,0.0,0.0,0.0,0.0,13.004922,9,5,True,10,46338.0,44879.0,44009.0
2023-10-13 10:00:00-05:00,49562,3.191,29.0,-1.9751396,0.0,0.0,0.0,0.0,11.592894,10,5,True,10,47044.0,46338.0,45625.0
2023-10-13 11:00:00-05:00,51408,2.541,30.0,-2.3575106,0.0,0.0,0.0,0.0,9.693296,11,5,True,10,49562.0,47044.0,47044.0
2023-10-13 12:00:00-05:00,53322,1.9909999,31.0,-2.7686057,0.0,0.0,0.0,0.0,8.707237,12,5,True,10,51408.0,49562.0,48386.0
2023-10-13 13:00:00-05:00,55260,1.041,34.0,-3.922491,0.0,0.0,0.0,0.0,10.233123,13,5,True,10,53322.0,51408.0,49882.0
2023-10-13 14:00:00-05:00,57482,0.74099994,35.0,-4.268484,0.0,0.0,0.0,0.0,10.587918,14,5,True,10,55260.0,53322.0,51743.0
2023-10-13 15:00:00-05:00,59145,0.74099994,34.0,-4.248366,0.0,0.0,0.0,0.0,10.296251,15,5,True,10,57482.0,55260.0,53768.0
2023-10-13 16:00:00-05:00,60478,0.44099998,36.0,-4.5951843,0.0,0.0,0.0,0.0,10.805998,16,5,True,10,59145.0,57482.0,55236.0
2023-10-13 17:00:00-05:00,61058,0.39099997,36.0,-4.5003176,0.0,0.0,0.0,0.0,9.793059,17,5,True,10,60478.0,59145.0,56581.0
2023-10-13 18:00:00-05:00,60237,0.241,36.0,-4.7889557,0.0,0.0,0.0,0.0,10.685391,18,5,True,10,61058.0,60478.0,56888.0
2023-10-13 19:00:00-05:00,57399,-0.559,40.0,-5.478937,0.0,0.0,0.0,0.0,10.1887,19,5,True,10,60237.0,61058.0,55817.0
2023-10-13 20:00:00-05:00,55172,-0.30900002,39.0,-5.228193,0.0,0.0,0.0,0.0,10.144082,20,5,True,10,57399.0,60237.0,54953.0
2023-10-13 21:00:00-05:00,53442,0.59099996,38.0,-4.2142644,0.0,0.0,0.0,0.0,9.585739,21,5,True,10,55172.0,57399.0,53862.0
2023-10-13 22:00:00-05:00,51300,1.891,36.0,-2.172564,0.0,0.0,0.0,0.0,6.792466,22,5,True,10,53442.0,55172.0,51834.0
2023-10-13 23:00:00-05:00,48940,3.7410002,34.0,1.4110818,0.0,0.0,0.0,0.0,2.9024127,23,5,True,10,51300.0,53442.0,49078.0
2023-10-14 00:00:00-05:00,46524,5.191,32.0,3.276003,0.0,0.0,0.0,0.0,4.3349743,0,6,True,10,48940.0,51300.0,46324.0
2023-10-14 01:00:00-05:00,43895,5.991,33.0,4.184271,0.0,0.0,0.0,0.0,5.0911684,1,6,True,10,46524.0,48940.0,43862.0
2023-10-14 02:00:00-05:00,41663,6.291,38.0,4.0737524,0.0,0.0,0.0,0.0,6.87779,2,6,True,10,43895.0,46524.0,42288.0
2023-10-14 03:00:00-05:00,40145,6.391,38.0,3.3128104,0.0,0.0,0.0,0.0,7.771331,3,6,True,10,41663.0,43895.0,41448.0
2023-10-14 04:00:00-05:00,38860,6.341,36.0,2.2859683,0.0,0.0,0.0,0.0,6.87779,4,6,True,10,40145.0,41663.0,40779.0
2023-10-14 05:00:00-05:00,38238,5.891,37.0,1.7832723,0.0,0.0,0.0,0.0,7.208994,5,6,True,10,38860.0,40145.0,40711.0
2023-10-14 06:00:00-05:00,38254,4.941,42.0,1.0202193,0.0,0.0,0.0,0.0,6.439876,6,6,True,10,38238.0,38860.0,41998.0
2023-10-14 07:00:00-05:00,38936,3.091,48.0,-0.5686245,0.0,0.0,0.0,0.0,4.68,7,6,True,10,38254.0,38238.0,44879.0
2023-10-14 08:00:00-05:00,39280,2.391,48.0,-1.4423156,0.0,0.0,0.0,0.0,5.4477882,8,6,True,10,38936.0,38254.0,46338.0
2023-10-14 09:00:00-05:00,40191,1.941,47.0,-1.8974228,0.0,0.0,0.0,0.0,5.0528407,9,6,True,10,39280.0,38936.0,47044.0
2023-10-14 10:00:00-05:00,41439,1.941,45.0,-2.106541,0.0,0.0,0.0,0.0,6.151683,10,6,True,10,40191.0,39280.0,49562.0
2023-10-14 11:00:00-05:00,42182,1.8410001,44.0,-2.3052883,0.0,0.0,0.0,0.0,6.6087217,11,6,True,10,41439.0,40191.0,51408.0
2023-10-14 12:00:00-05:00,42956,1.441,44.0,-2.8878467,0.0,0.0,0.0,0.0,7.653705,12,6,True,10,42182.0,41439.0,53322.0
2023-10-14 13:00:00-05:00,42446,0.99099994,43.0,-3.581612,0.0,0.0,0.0,0.0,8.942214,13,6,True,10,42956.0,42182.0,55260.0
2023-10-14 14:00:00-05:00,42252,0.74099994,43.0,-3.8866558,0.0,0.0,0.0,0.0,9.19939,14,6,True,10,42446.0,42956.0,57482.0
2023-10-14 15:00:00-05:00,43086,0.74099994,43.0,-3.958684,0.0,0.0,0.0,0.0,9.693296,15,6,True,10,42252.0,42446.0,59145.0
2023-10-14 16:00:00-05:00,44112,0.541,45.0,-4.0837517,0.0,0.0,0.0,0.0,9.387651,16,6,True,10,43086.0,42252.0,60478.0
2023-10-14 17:00:00-05:00,45198,0.34099996,46.0,-4.2942657,0.0,0.0,0.0,0.0,9.511088,17,6,True,10,44112.0,43086.0,61058.0
2023-10-14 18:00:00-05:00,45772,0.19099998,47.0,-4.505231,0.0,0.0,0.0,0.0,10.00256,18,6,True,10,45198.0,44112.0,60237.0
2023-10-14 19:00:00-05:00,45097,-0.409,50.0,-5.171956,0.0,0.0,0.0,0.0,10.587918,19,6,True,10,45772.0,45198.0,57399.0
2023-10-14 20:00:00-05:00,44636,-0.059000015,48.0,-4.84389,0.0,0.0,0.0,0.0,10.630672,20,6,True,10,45097.0,45772.0,55172.0
2023-10-14 21:00:00-05:00,43766,0.84099996,47.0,-3.6893573,0.0,0.0,0.0,0.0,9.19939,21,6,True,10,44636.0,45097.0,53442.0
2023-10-14 22:00:00-05:00,42623,2.241,44.0,-1.5130746,0.0,0.0,0.0,0.0,5.634891,22,6,True,10,43766.0,44636.0,51300.0
2023-10-14 23:00:00-05:00,40889,3.941,43.0,1.83465,0.0,0.0,0.0,46.0,2.3051248,23,6,True,10,42623.0,43766.0,48940.0
2023-10-15 00:00:00-05:00,38919,4.941,49.0,2.7057638,0.0,0.0,0.0,35.0,7.6367526,0,7,False,10,40889.0,42623.0,46524.0
2023-10-15 01:00:00-05:00,37413,5.741,53.0,3.69204,0.0,0.0,0.0,46.0,9.0,1,7,False,10,38919.0,40889.0,43895.0
2023-10-15 02:00:00-05:00,36305,5.791,54.0,2.4862576,0.0,0.0,0.0,97.0,9.47012,2,7,False,10,37413.0,38919.0,41663.0
2023-10-15 03:00:00-05:00,35440,5.591,54.0,1.6811523,0.0,0.1,0.0,89.0,9.3669195,3,7,False,10,36305.0,37413.0,40145.0
2023-10-15 04:00:00-05:00,35004,5.341,56.0,1.2540336,0.0,0.0,0.0,88.0,10.805999,4,7,False,10,35440.0,36305.0,38860.0
2023-10-15 05:00:00-05:00,34878,4.841,60.0,0.65468025,0.0,0.0,0.0,100.0,11.901798,5,7,False,10,35004.0,35440.0,38238.0
2023-10-15 06:00:00-05:00,35066,3.8909998,67.0,-0.107437134,0.0,0.1,0.0,100.0,11.165805,6,7,False,10,34878.0,35004.0,38254.0
2023-10-15 07:00:00-05:00,35610,2.991,82.0,-0.2560444,0.0,0.0,0.0,100.0,7.928178,7,7,False,10,35066.0,34878.0,38936.0
2023-10-15 08:00:00-05:00,36210,2.091,95.0,-0.9263501,0.1,0.2,0.0,100.0,7.6367526,8,7,False,10,35610.0,35066.0,39280.0
2023-10-15 09:00:00-05:00,37240,1.5409999,100.0,-1.3538468,1.1,0.2,0.0,100.0,6.9899354,9,7,False,10,36210.0,35610.0,40191.0
2023-10-15 10:00:00-05:00,38592,1.341,100.0,-1.7527809,1.1,0.3,0.0,100.0,8.12197,10,7,False,10,37240.0,36210.0,41439.0
2023-10-15 11:00:00-05:00,39511,1.2409999,100.0,-1.615392,0.6,0.3,0.0,100.0,6.379216,11,7,False,10,38592.0,37240.0,42182.0
2023-10-15 12:00:00-05:00,40243,1.291,100.0,-1.4018745,0.5,0.2,0.0,100.0,5.315336,12,7,False,10,39511.0,38592.0,42956.0
2023-10-15 13:00:00-05:00,41003,1.2409999,98.0,-1.0465677,0.4,0.1,0.0,100.0,2.16,13,7,False,10,40243.0,39511.0,42446.0
2023-10-15 14:00:00-05:00,41601,1.8410001,92.0,-0.7424319,0.9,0.0,0.0,100.0,3.8773184,14,7,False,10,41003.0,40243.0,42252.0
2023-10-15 15:00:00-05:00,42207,1.891,90.0,-0.5675163,0.7,0.0,0.0,100.0,2.7416782,15,7,False,10,41601.0,41003.0,43086.0
2023-10-15 16:00:00-05:00,42938,1.7909999,92.0,-0.613544,0.5,0.0,0.0,100.0,2.5959969,16,7,False,10,42207.0,41601.0,44112.0
2023-10-15 17:00:00-05:00,43832,1.191,99.0,-1.2915864,0.6,0.1,0.0,100.0,3.6,17,7,False,10,42938.0,42207.0,45198.0
2023-10-15 18:00:00-05:00,44449,1.091,98.0,-1.329282,0.7,0.1,0.0,100.0,2.9024127,18,7,False,10,43832.0,42938.0,45772.0
2023-10-15 19:00:00-05:00,44697,1.191,94.0,-1.2144041,0.5,0.1,0.0,100.0,2.2768397,19,7,False,10,44449.0,43832.0,45097.0
2023-10-15 20:00:00-05:00,45254,1.291,93.0,-1.3305016,1.0,0.0,0.0,100.0,3.7064266,20,7,False,10,44697.0,44449.0,44636.0
2023-10-15 21:00:00-05:00,44781,1.391,96.0,-1.4339674,1.2,0.0,0.0,100.0,5.6920996,21,7,False,10,45254.0,44697.0,43766.0
2023-10-15 22:00:00-05:00,43341,2.091,96.0,-1.0523257,1.1,0.0,0.0,100.0,8.669949,22,7,False,10,44781.0,45254.0,42623.0
2023-10-15 23:00:00-05:00,41000,2.391,94.0,-1.1745245,0.4,0.1,0.0,100.0,11.570515,23,7,False,10,43341.0,44781.0,40889.0
2023-10-16 00:00:00-05:00,38681,2.891,94.0,-0.60174656,0.1,0.2,0.0,95.0,11.659777,0,1,False,10,41000.0,43341.0,38919.0
2023-10-16 01:00:00-05:00,37004,2.791,95.0,-0.68014455,0.0,0.2,0.0,100.0,11.570515,1,1,False,10,38681.0,41000.0,37413.0
2023-10-16 02:00:00-05:00,36066,3.041,95.0,-0.6003022,0.2,0.2,0.0,100.0,13.039754,2,1,False,10,37004.0,38681.0,36305.0
2023-10-16 03:00:00-05:00,35685,3.241,94.0,-0.32718801,0.1,0.3,0.0,94.0,12.599999,3,1,False,10,36066.0,37004.0,35440.0
2023-10-16 04:00:00-05:00,35556,3.191,95.0,-0.26705503,0.0,0.3,0.0,98.0,11.966953,4,1,False,10,35685.0,36066.0,35004.0
2023-10-16 05:00:00-05:00,35985,2.841,97.0,-0.56927323,0.0,0.4,0.0,100.0,11.570515,5,1,False,10,35556.0,35685.0,34878.0
2023-10-16 06:00:00-05:00,37207,2.341,99.0,-0.9983721,0.0,0.4,0.0,100.0,10.823973,6,1,False,10,35985.0,35556.0,35066.0
2023-10-16 07:00:00-05:00,39786,2.291,100.0,-0.9770813,0.0,0.5,0.0,100.0,10.446206,7,1,False,10,37207.0,35985.0,35610.0
2023-10-16 08:00:00-05:00,41376,2.291,100.0,-1.1369543,0.1,0.9,0.0,100.0,11.542478,8,1,False,10,39786.0,37207.0,36210.0
2023-10-16 09:00:00-05:00,41963,2.141,100.0,-1.0478349,0.2,0.8,0.0,100.0,9.72,9,1,False,10,41376.0,39786.0,37240.0
